Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri,
3215.62, , ,34, , , , , , , , , , ,3, , ,
3216.76, , , , , , , , , , , , , , , ,26,
3216.92, , , ,18, , ,15, , , , , , , , , ,
3217.24, , ,35, , , , , , , , , , , , , ,
3217.78, , , , , , , , , , , , ,1, , , ,
3218.38, , , , , ,3, , , , , , , , , , ,
3218.56, , , , , , , ,34, , , , , , , , ,
3218.68, , , ,19, , ,15, , , , , , , , , ,
3218.92, , ,38, , , , , , , , , , , , , ,
3219.98, , , , , , , , , , , , , ,2, , ,
3220.12, , , , , ,2, , , , , , , , ,68, ,
3220.2, , , , ,41, , , , , , , , , , , ,
3220.48, , , ,20, , ,13, , , , , , , , , ,
3220.72, , ,39, , , , , , , , , , , , , ,
3222.24, , ,42,21, , , , , , , , , , , , ,
3223.62, , , , , , , , , , , ,26, , , ,27,
3223.74, , , , , , , , , , , , , ,1, , ,
3224, , ,44,22, , , , , , , , , , , , ,
3224.3, , , , , , ,12, , , , , , , , , ,
3225, , , , , ,0, , , , , , , , , , ,
3225.36, , , , , , , , , , , , , , , ,26,
3225.5, , , , , , , , , , , , , ,0, , ,
3225.74, , ,45,24, , , , , , , , , , , , ,
3226.72, , , , , ,1, , , , , , , , , , ,
3227.06, , , , , , , , , , , , , , ,67, ,
3227.18, , ,48, , , , , , , , , , , , , ,
3227.68, , , , ,40, , , , , , , , , , , ,
3228.26, , , , , , ,11,33, , , , , , , , ,
3228.5, , , , , ,0, , , , , , , , , , ,
3228.92, , ,50, , , , , , , , , , , , , ,
3229.46, , , ,25, , , , , , , , , , , , ,
3230.7, ,83,52, , , , , ,97, , , , , , , ,
3231.22, , , ,27, , , , , , , , , , , , ,
3231.38, , , , , , , , , , , , , , ,68, ,
3231.92, , , , , , ,10, , , , , , , , , ,
3232.48, , ,54, , , , , ,96, , , , , , , ,
3232.52, , , , , , , ,31, , , , , , , , ,
3232.72, , , , , , , , , ,1, , , , , , ,
3232.98, , , ,28, , , , , , , , , , , , ,
3234.12, , ,56, , , , , , , , , , , , ,25,
3234.48, , , , , , , , , ,0, , , , , , ,
3234.74, , , ,29, , , , , , , , , , , , ,
3235.24, , , , ,39, , , , , , , , , , , ,
3235.56, , , , , , ,9, , , , , , , , , ,
3235.86, ,82,58, , , , , , , , , , , , , ,
3236.52, , , ,31, , , , ,97, , , , , , , ,
3236.74, , , , , , , , , , , , ,0, , , ,
3237.66, ,83,60, , , , , , , , , , , , , ,
3238.08, , , ,32, , , , , , , , , , , ,24,
3238.32, , , , , , , ,30, , , , , , , , ,
3239.44, , ,62, , , , , , , , , , , , , ,
3239.48, , , , , , ,8, , , , , , , , , ,
3239.88, , , ,34, , , , , , , , , , , , ,
3240.16, , , , , , , , ,96, , , , , , , ,
3240.48, , , , , , , , , , ,4, , , , , ,
3241.08, , ,64, , , , , , , , , , , , , ,
3241.66, , , ,35, , , , , , , , , , , , ,
3241.72, , , , , , , , ,97, , , , , , , ,
3242.08, , , , , , , , , , , , , , , ,23,
3242.84, , ,66, , , , , , , , , , , , , ,
3243.04, , , , ,38, , , , , , , , , , , ,
3243.1, , , , , , ,7, , , , , , , , , ,
3243.38, , , ,37, , , ,29, , , , , , , , ,
3244.6,54, ,68, , , , , , , , , , , , , ,
3245.1, , , ,38, , , , , , , , , , , , ,
3246.32,53, ,70, , , , , , , , , , , , , ,
3246.72, , , , , , ,6, , , , , , , , , ,
3246.82, , , ,39, , , , , , , , , , , , ,
3247.18, , , , , , , , ,97, , , , , , , ,
3248.12,54, ,71, , , , , , , , , , , , , ,
3248.56, , , ,41, , , , , , , , , , , , ,
3248.64, , , , , , , ,28, , , , , , , , ,
3249.86,53, ,73, , , , , , , , , , , , , ,
3250.32, , , ,42, , ,5, , , , , , , , , ,
3250.46, , , , , , , , , , , , , , , ,22,
3251.04, , , , ,37, , , , , , , , , , , ,
3251.54,54, ,75, , , , , , , , , , , , , ,
3252.08, , , ,44, , ,4, , , , , , , , , ,
3252.76, , , , , , , , , , , ,25, , , , ,
3253.32,53, ,75, , , , , , , , , , , , , ,
3253.88, , , ,45, , ,3, , , , , , , , , ,
3253.96, , , , , , , ,27, , , , , , , , ,
3254.08, ,84, , , , , , , , , , , , , , ,
3255,54, ,77, , , , , , , , , , , , , ,
3255.48, , , ,46, , ,2, , , , , , , , , ,
3256.76,53, ,78, , , , , , , , , , , , , ,
3257.26, , , ,48, , , , , , , , , , ,69, ,
3257.74, , , , , , , , , , , ,26, , , , ,
3258.32,54,83,79, , , , , , , , , , , , , ,
3259.02, , , ,50, , , , , , , , , , , ,21,
3259.18, , , , ,36, , , , , , , , , , , ,
3259.5, , , , , , , ,26, , , , , , , , ,
3259.66, , , , , , ,1, , , , , , , , , ,
3259.96, , ,80, , , , , , , , , , , , , ,
3260.8, , , ,52, , , , , , , , , , ,68, ,
3261.72, , ,81, , , , , , , , , , , , , ,
3261.94, ,84, , , , , , , , , , , , , , ,
3262.52, , , ,53, , , , , , , , , , , , ,
3263.26, , , , , , ,0, , , , , , , , , ,
3263.42, , ,83, , , , , , , , , , , , , ,
3264.28, , , ,55, , , , , , , , , , , , ,
3264.88, , , , , , , ,25, , , , , , , , ,
3265.02, , , , , , ,1, , , , , , , , , ,
3265.2, , ,84, , , , , , , , , , , , , ,
3265.86, , , ,57, , , , , , , , , , , ,20,
3266.76, , , , , , ,0, , , , , , , , , ,
3266.86, , ,85, , , , , , , , , , , , , ,
3267.32, , , , , , , , , , , ,25, , , , ,
3267.58, , , ,58,35, , , , , , , , , , ,19,
3268.52, , , , , , ,1, , , , , , , , , ,
3269.28, , , ,61, , , , , , , , , , , , ,
3270.08, , , , , , ,0, , , , , , , , , ,
3270.64, , , , , , , ,24, , , , , , , , ,
3270.98, , ,87,62, , , , , , , , , , , , ,
3271.86, , , , , , ,1, , , , , , , , , ,
3272.24, , , , , , , , , , , , , , ,69, ,
3272.76, , , ,64, , , , , , , , , , , , ,
3274.52, , , ,66, , , , , , , , , , , , ,
3275.1, , , , , , , , , , , ,26, , , , ,
3275.62, , , , , , , , ,96, , , , , , , ,
3276.24, , , ,67,34, , ,23, , , , , , , , ,
3276.4, , ,88, , , , , , , , , , , , , ,
3277.2, , , , , , ,0, , , , , , , , , ,
3277.34, , , , , , , , ,97, , , , , , ,18,
3277.6, ,85, , , , , , , , , , , , , , ,
3277.8, , , , , , , , , , , , , , ,68, ,
3277.84, , , ,70, , , , , , , , , , , , ,
3278.08, , ,89, , , , , , , , , , , , , ,
3278.9, , , , , , ,1, , , , , , , , , ,
3279.58, , , ,71, , , , , , , , , , , , ,
3280.68, , , , , , ,0, , , , , , , , , ,
3281.2, ,84, , , , , , , , , , , , , , ,
3281.38, , , ,73, , , , , , , , , , , , ,
3281.84, , , , , , , , , , , ,25, , , , ,
3282.02, , , , , , , ,22, , , , , , , , ,
3282.2, , ,90, , , , , , , , , , , , , ,
3282.46, , , , , , ,1, , , , , , , , , ,
3282.74, , , , , , , , ,96, , , , , , , ,
3283.18, , , ,75, , , , , , , , , , , , ,
3283.92, , ,90, , , , , , , , , , , , , ,
3284.2, , , , , , ,0, , , , , , , , , ,
3284.48, , , , , , , , ,97, , , , , , , ,
3284.9, , , ,76, , , , , , , , , , , , ,
3285.12, , , , ,33, , , , , , , , , , , ,
3285.48, ,85, , , , , , , , , , , , , , ,
3285.72, , ,91, , , , , , , , , , , , , ,
3286.66, , , ,79, , , , , , , , , , , , ,
3286.9, , , , , , , , , , , , , , , ,17,
3288.04, , , , , , , ,21, , , , , , , , ,
3288.28, , , ,80, , , , , , , , , , , , ,
3289.7, , , , , , , , , , , , , , ,69, ,
3289.8, , , , , , , , ,96, , , , , , , ,
3290.04, , , ,82, , , , , , , , , , , , ,
3291.52, , ,92, , , , , , , , , , , , , ,
3291.84, , , ,84, , , , , , , , , , , , ,
3292.4, ,84, , , , , , , , , , , , , , ,
3293.28, , ,93, , , , , , , , , , , , , ,
3293.62, , , ,85, , , , , , , , , , , , ,
3293.88, , , , , , , ,20, , , , , , , , ,
3294.4, , , , ,32, , , , , , , , , , , ,
3294.68, , , , , , , , , , , , , , ,68, ,
3294.72, , , , , , , , ,97, , , , , , , ,
3295.02, , ,92, , , , , , , , , , , , , ,
3295.38, , , ,88, , , , , , , , , , , , ,
3296.44, , , , , , , , ,96, , , , , , , ,
3296.74, , , , , , , , , , , , , , , ,16,
3296.8, , ,93, , , , , , , , , , , , , ,
3296.96, , , , , , , , , , , ,24, , , , ,
3297.16, , , ,89, , , , , , , , , , , , ,
3298.92, , , ,92, , , , , , , , , , , , ,
3300.16, , , , , , , ,19, , , , , , , , ,
3300.66, , , ,93, , , , , , , , , , , , ,
3301.2, ,85, , , , , , , , , , , , , , ,
3302.38, , , ,96, , , , , , , , , , , ,15,
3302.92, ,84, , , , , , , , , , , , , , ,
3303.76, , , , ,31, , , , , , , , , , , ,
3304.12, , , ,97, , , , , , , , , , , , ,
3305.2, , ,94, , , , , , , , , , , , , ,
3305.92, , , ,99, , , , , , , , , , , , ,
3306.52, , , , , , , ,18, , , , , , , , ,
3306.94, , , , , , , , , , , , , , , ,14,
3307.66, , , ,100, , , , , , , , , , , , ,
3309.16, ,85, , , , , , , , , , , , , , ,
3311.28, , , , , , , , ,95, , , , , , , ,
3312.14,54, , , , , , , , , , , , , , , ,
3312.9, , , , , , , ,17, , , , , , , , ,
3313.46, , , , ,30, , , , , , , , , , , ,
3314.88, ,84, , , , , , ,96, , , , , , , ,
3315.9,55, , , , , , , , , , , , , , , ,
3316.64, ,85, , , , , , ,95, , , , , , , ,
3317.44, , , , , , , , , , , , , , , ,13,
3317.68,54, , , , , , , , , , , , , , , ,
3319.2,55, , , , , , ,16, , , , , , , , ,
3320.96,54, , , , , , , , , , , , , , , ,
3322.74,55, , , , , , , , , , , , , , , ,
3323.72, , , , ,29, , , , , , , , , , , ,
3324.48,54, , , , , , , , , , , , , , , ,
3326.16,55, , , , , , ,15, , , , , , , , ,
3327.9,54, , , , , , , , , , ,23, , , , ,
3328.32, , , , , , , , , , , , , , , ,12,
3328.56, , , , , , , , , , , , , , ,67, ,
3329.68,55, , , , , ,1, , , , , , , , , ,
3331.44, , , , , , ,0, , , , , , , , , ,
3332.88, , , , , , , , ,94, , , , , , , ,
3333.02, ,86, , , , , ,14, , , , , , , , ,
3333.36, , , , , , , , , , , ,24, , , , ,
3334, , , , ,28, , , , , , , , , , , ,
3334.82, , , , , , , , , , , , , , ,68, ,
3337.84, ,85, , , , , , , , , , , , , , ,
3339.44, ,86, , , , , , , , , , , , , ,11,
3340.1, , , , , , , ,13, , , , , , , , ,
3343.04, , , , , , ,1, , , , , , , , , ,
3343.36, , ,94, , , , , , , , , , , , , ,
3343.74, , , , , , , , , , , ,23, , , , ,
3344.8, , , , , , ,0, , , , , , , , , ,
3344.92, , , , ,27, , , , , , , , , , , ,
3345.52, , , , , , , , , , , ,24, , , , ,
3345.76, , , , , , , , , , , , , , ,67, ,
3347.36, , , , , , , ,12, , , , , , , , ,
3347.5, , , , , , , , ,93, , , , , , , ,
3348.6, , , , , , ,1, , , , , , , , , ,
3349.92, , ,94, , , , , , , , , , , , , ,
3350.3, , , , , , ,0, , , , , , , , , ,
3351.28, , , , , , , , , , , , , , , ,10,
3353.84, , ,94, , , , , , , , , , , , , ,
3354.52, , , , , , ,1, , , , , , , , , ,
3354.7, , , , , , , ,11, , , , , , , , ,
3356, , , , ,26, , , , , , , , , , , ,
3356.32, , , , , , ,0, , , , , , , , , ,
3357.4, ,87, , , , , , , , , , , , , , ,
3357.76, , ,94, , , , , , , , , , , , , ,
3359.2, ,86, , , , , , , , , , , , , , ,
3359.52, , , , , , , , , , , ,23, , , , ,
3360.68, , , , , , , , , , , , , , , ,9,
3361.64, , ,95, , , , , , , , , , , , , ,
3362.1, , , , , , ,1, , , , , , , , , ,
3362.22, , , , , , , ,10,92, , , , , , , ,
3362.44, , , , , , , , , , , , , , , ,8,
3363.16, , ,94, , , , , , , , , , , ,66, ,
3363.88, , , , , , ,0, , , , , , , , , ,
3365.68, ,87, , , , , , , , , , , , , , ,
3366.84, , ,95, , , , , , , , , , , , , ,
3367.84, , , , ,25, , , , , , , , , , , ,
3368.6, , ,94, , , , , , , , , , , , , ,
3369.66, , , , , , ,1, ,91, , , , , , , ,
3370.1, , , , , , , ,9, , , , , , , , ,
3370.4, , ,95, , , , , , , , , , , , , ,
3371.12, , , , , , , , , , , , , , ,67, ,
3371.44, , , , , , ,0, , , , , , , , , ,
3372.18, , ,94, , , , , , , , , , , , , ,
3374.04, , , , , , , , ,92, , , , , , , ,
3374.52,55, , , , , , , , , , , , , , , ,
3375.12, , , , , , ,0, , , , , , , , , ,
3375.82, , ,95, , , , , ,91, , ,22, , , ,7,
3377.6, , ,94, , , , , , , , , , , , , ,
3378.06, , , , , , , ,8, , , , , , , , ,
3378.18,56, , , , , , , , , , , , , , , ,
3379.36, , ,95, , , , , , , , , , , , , ,
3379.76,55, , , ,24, , , , , , , , , , , ,
3380.6, , , , , , , , , , , , , , ,66, ,
3381.08, , , , , , ,1, , , , , , , , , ,
3381.52,56, , , , , , , , , , , , , , , ,
3382.26, ,88, , , , , , , , , , , , , , ,
3382.36, , , , , , , , , , , ,23, , , , ,
3382.66, , , , , , ,0, , , , , , , , , ,
3383.08, , ,94, , , , , , , , , , , , , ,
3383.24,55, , , , , , , , , , , , , , , ,
3383.96, ,87, , , , , , , , , , , , , , ,
3384.68, , , , , , , , ,90, , , , , , , ,
3384.8, , ,95, , , , , , , , , , , , , ,
3384.96,56, , , , , , , , , , , , , , , ,
3386.24, , , , , , , ,7, , , , , , , , ,
3386.42, , , , , , ,1, , , , , , , , , ,
3386.6, , ,94, , , , , , , , , , , , , ,
3386.68,55, , , , , , , , , , , , , , , ,
3388.12, , , , , , ,0, , , , , , , , , ,
3388.48,56, , , , , , , , , , , , , , , ,
3389.14, , , , , , , , , , , , , , , ,6,
3390.16,55, ,95, , , , , , , , , , , , , ,
3390.66, ,88, , , , , , , , , , , , , , ,
3391.9,56, ,94, , , , , , , , , , , , , ,
3392.32, , , , , , ,1, ,89, , ,22, , , , ,
3392.54, , , , ,23, , , , , , , , , , , ,
3393.62, , ,95, , , , , , , , , , , , , ,
3394.06, , , , , , ,0, , , , , , , , , ,
3394.76, , , , , , , ,6, , , , , , , , ,
3395.76, ,87, , , , , , , , , , , , , , ,
3397.5, ,88,95, , , , , , , , , , , , , ,
3398.22, , , , , , , , , , , , , , ,65, ,
3399.96, , , , , , ,1, , , , , , , , , ,
3400.1, , , , , , , , ,88, , , , , , , ,
3401.4, , ,95, , , , , , , , , , , , , ,
3401.76, , , , , , ,0, , , , , , , , , ,
3402.84, , , , , , , , , , , , , , , ,5,
3403.42, , , , , , , ,5, , , , , , , , ,
3405.72, , , , ,22, , , , , , , , , , , ,
3407.48, , , , , , ,1, , , , , , , , , ,
3407.6, ,87, , , , , , , , , , , , , , ,
3407.92, , , , , , , , ,87, , , , , , , ,
3409.2, , , , , , ,0, , , , , , , , , ,
3409.6, , , , , , , , ,88, , , , , , , ,
3412.34, , , , , , , ,4, , , , , , , , ,
3414.98, , , , , , ,1, , , , , , , , , ,
3415.68, , , , , , , , ,87, , , , , , , ,
3416.18, , , , , , , , , , , , , , ,64, ,
3416.54, ,88, , , , , , , , , , , , , , ,
3416.76, , , , , , ,0, , , , , , , , , ,
3417, , , , , , , , , , , , , , , ,4,
3418.04, , , , , , , , , , , ,23, , , , ,
3418.26, ,87, , , , , , , , , , , , , , ,
3419.42, , , , ,21, , , , , , , , , , , ,
3420.56, , , , , , ,1, , , , , , , , , ,
3421.74, , , , , , , ,3, , , , , , , , ,
3422.3, , , , , , ,0, , , , , , , , , ,
3423.66, , , , , , , , ,86, , , , , , , ,
3425.32, ,88, , , , , , , , , , , , , , ,
3425.46, , , , , , , , , , , ,22, , , , ,
3428.1, , , , , , ,0, , , , , , , , , ,
3431.2, , , , , , , ,2, , , , , , , , ,
3431.68, , , , , , , , ,85, , , , , , , ,
3431.72, ,87, , , , , , , , , , , , , , ,
3432.16, , , , , , , , , , , , , , , ,3,
3433.48, ,88, , , , , , , , , , , , , , ,
3433.9, , , , ,20, , , , , , , , , , , ,
3434.24, , , , , , , , , , , , , , ,63, ,
3435.64, , , , , , ,0, , , , , , , , , ,
3439.54,56, , , , , , , , , , , , , , , ,
3439.62, , , , , , , , ,84, , , , , , , ,
3441, , , , , , , ,1, , , , , , , , ,
3442.92, , , , , , , , , , , ,21, , , , ,
3443,57, , , , , ,1, , , , , , , , , ,
3444.68,56, , , , , ,0, , , , , , , , , ,
3446.32,57, , , , , ,1, , , , , , , , , ,
3447.76,56, , , , , ,0, ,83, , , , , , ,2,
3449.04, , , , ,19, , , , , , , , , , , ,
3449.48,57, , , , , ,1, , , , , , , , , ,
3451.16,56, , , , , ,0, , , , , , , , , ,
3451.36, , , , , , , ,0, , , , , , , , ,
3452.22, ,89, , , , , , , , , , , , , , ,
3452.84,57, , , , , ,2, , , , , , , ,62, ,
3453.56, , , , , , , , , , , ,22, , , , ,
3454.5, , , , , , ,1, , , , , , , , , ,
3456.2, , , , , , , , ,82, , , , , , , ,
3456.62, ,88, , , , , , , , , , , , , , ,
3458, , , , , , ,1, , , , , , , , , ,
3459.78, , , , , , ,0, , , , , , , , , ,
3460.16, , , , , , , , , , , ,21, , , , ,
3461.6, ,89, , , , , , , , , , , , , , ,
3464.5, , , , , , , , ,81, , , , , , ,1,
3465.04, , , , ,18, , , , , , , , , , , ,
3465.24, , , , , , ,1, , , , , , , , , ,
3467.04, , , , , , ,0, , , , , , , , , ,
3468.64, , , , , , ,1, , , , , , , , , ,
3469.06, ,88, , , , , , , , , , , , , , ,
3470.44, , , , , , ,0, , , , , , , , , ,
3470.86, ,89, , , , , , , , , , , , , , ,
3471.52, , , , , , , , , , , , , , ,61, ,
3472.08, , , , , , ,1, , , , , , , , , ,
3473.04, , , , , , , , ,80, , , , , , , ,
3473.72, , , , , , ,0, , , , , , , , , ,
3475.18, , , , , , ,1, , , , , , , , , ,
3476.8, , , , , , ,1, , , , , , , , , ,
3478.1, , , , , , , , , , , ,20, , , , ,
3481.76, , , , ,17, , , ,79, , , , , , , ,
3483.22, , , , , , , , , , , , , , , ,0,
3484.98, , , , , , , , , , , ,21, , , , ,
3485.52, , , , , , ,0, , , , , , , , , ,
3489.52, , , , , , , , , , , ,22, , , , ,
3489.8, ,90, , , , , , , , , , , , , , ,
3490.46, , , , , , , , ,78, , , , , , , ,
3490.7, , , , , , , , , , , , , , ,60, ,
3491.16, , , , , , ,1, , , , , , , , , ,
3492.82, , , , , , ,0, , , , , , , , , ,
3494.56, ,89, , , , ,1, , , , , , , , , ,
3495.32, , , , , , , , , , , ,21, , , , ,
3496.02,57, , , , , ,0, , , , , , , , , ,
3499.24, , , , , , , , ,77, , , , , , , ,
3499.6, , , , ,16, , , , , , , , , , , ,
3499.84, ,90, , , , , , , , , , , , , , ,
3500.02, , , , , , ,1, , , , , , , , , ,
3501.76, , , , , , ,0, , , , , , , , , ,
3503.5, , , , , , ,1, , , , , , , , , ,
3505.28, , , , , , ,0, , , , , , , , , ,
3506.84,58, , , , , ,1, , , , , , , , , ,
3507.44, ,89, , , , , , , , , , , , , , ,
3508.24, , , , , , , , ,76, , , , , , , ,
3508.42,57, , , , , ,0, , , , , , , , , ,
3509.12, ,90, , , , , , , , , , , , , , ,
3509.98,58, , , , , ,1, , , , , , , ,59, ,
3511.74,57, , , , , , , , , , , , , , , ,
3513.4,58, , , , , ,2, , , , ,20, , , , ,
3515,57, , , , , ,2, , , , , , , , , ,
3516.62,58, , , , , ,0, , , , , , , , , ,
3517.28, , , , , , , , ,75, , , , , , , ,
3518.4,57, , , , , ,1, , , , , , , , , ,
3518.48, , , , ,15, , , , , , , , , , , ,
3519.76, ,89, , , , , , , , , , , , , , ,
3520.1,58, , , , , ,0, , , , , , , , , ,
3521.88, , , , , , ,1, , , , , , , , , ,
3523.58, , , , , , ,0, , , , , , , , , ,
3524.98, , , , , , ,1, , , , ,21, , , , ,
3526.38, , , , , , , , ,74, , , , , , , ,
3528.56, , , , , , ,1, , , , , , , , , ,
3529.9, ,90, , , , , , , , , , , , ,58, ,
3531.44, , , , , , , , , , , ,20, , , , ,
3532.2, , , , , , ,0, , , , , , , , , ,
3533.66, ,89, , , , , , , , , , , , , , ,
3535.6, , , , , , , , ,73, , , , , , , ,
3538.74, , , , ,14, , , , , , , , , , , ,
3540.48, ,90, , , , ,2, , , , , , , , , ,
3542.24, , , , , , ,0, , , , , , , , , ,
3544.04, , , , , , ,1, , , , , , , , , ,
3545.1, , , , , , , , ,72, , , , , , , ,
3545.8, , , , , , ,0, , , , , , , , , ,
3547.24, ,89, , , , , , , , , , , , , , ,
3547.54, , , , , , ,1, , , , , , , , , ,
3550, , , , , , , , , , , , , , ,57, ,
3550.34, , , , , , , , , , , ,19, , , , ,
3551.04, ,90, , , , , , , , , , , , , , ,
3551.2, , , , , , ,0, , , , , , , , , ,
3552.96, , , , , , ,1, , , , , , , , , ,
3554.62, , , , , , ,0, , , , , , , , , ,
3554.8, , , , , , , , ,71, , , , , , , ,
3556.16, , , , , , ,1, , , , , , , , , ,
3560.38, , , , ,13, , , , , , ,21, , , , ,
3562.06, , , , , , ,1, , , , , , , , , ,
3563.76, , , , , , ,0, , , , , , , , , ,
3564.4, , , , , , , , ,70, , , , , , , ,
3568.38, , , , , , , , , , , ,20, , , , ,
3569.26, , , , , , ,1, , , , , , , , , ,
3570.2, , , , , , , , , , , , , , ,56, ,
3570.88, , , , , , ,0, , , , , , , , , ,
3572.52, ,91, , , , , , , , , , , , , , ,
3574.3, ,90, , , , , , ,69, , , , , , , ,
3576.44, , , , , , ,1, , , , , , , , , ,
3577.3,58, , , , , , , , , , , , , , , ,
3578.08, , , , , , ,0, , , , , , , , , ,
3579.06,59, , , , , , , , , , , , , , , ,
3581.78, , , , , , ,1, , , , , , , , , ,
3583.36, ,91, , , , , , , , , , , , , , ,
3583.64, , , , ,12, , , , , , , , , , , ,
3583.84, , , , , , , , ,68, , , , , , , ,
3585.34, , , , , , ,1, , , , , , , , , ,
3587.24, , , , , , , , , , , ,19, , , , ,
3588.32, ,90, , , , , , , , , , , , , , ,
3588.88, , , , , , ,0, , , , , , , , , ,
3590.68, , , , , , ,1, , , , , , , , , ,
3591.18, , , , , , , , , , , , , , ,55, ,
3592.44, , , , , , ,0, , , , , , , , , ,
3594.12, , , , , , ,1, , , , , , , , , ,
3594.42, , , , , , , , ,67, , , , , , , ,
3594.64, ,91, , , , , , , , , , , , , , ,
3596.7, , , , , , , , , , , ,20, , , , ,
3599.68, , , , , , ,0, , , , , , , , , ,
3601.48, , , , , , ,1, , , , , , , , , ,
3602.36, ,90, , , , , , , , , , , , , , ,
3603.28, , , , , , ,0, , , , , , , , , ,
3604.6, , , , , , , , ,66, , , , , , , ,
3604.72, , , , , , ,1, , , , , , , , , ,
3606.26, ,91, , , , , , , , , ,19, , , , ,
3608.84, , , , ,11, , , , , , , , , , , ,
3610.56, , , , , , ,2, , , , , , , , , ,
3612.34, , , , , , ,2, , , , , , , ,54, ,
3614.12, , , , , , ,2, , , , , , , , , ,
3614.96, , , , , , , , ,65, , , , , , , ,
3615.9, , , , , , ,2, , , , , , , , , ,
3619.12, , , , , , , , , , ,3, , , , , ,
3622, , , , , , ,1, , , , , , , , , ,
3623.7, , , , , , ,2, , , , , , , , , ,
3625, , ,95, , , , , , , , , , , , , ,
3625.64, , , , , , , , ,64, , , , , , , ,
3626.18, , , , , , , , , , , ,18, , , , ,
3629.58, ,90, , , , , , , , , , , , , , ,
3629.92, , , , , , ,1, , , , , , , , , ,
3631.7, , , , , , ,2, , , , , , , , , ,
3633.7, , , , , , , , , , , , , , ,53, ,
3636.4, , , , ,10, , , ,63, , ,19, , , , ,
3637.22, , , , , , ,3, , , , , , , , , ,
3638.98, , , , , , ,3, , , , , , , , , ,
3640.76, , , , , , ,3, , , , , , , , , ,
3641.7, ,91, , , , , , , , , , , , , , ,
3645.22, , , , , , ,2, , , , , , , , , ,
3645.6, ,90, , , , , , , , , , , , , , ,
3646.48, , , , , , ,3, , , , , , , , , ,
3647.28, , , , , , , , ,62, , , , , , , ,
3652.74, , , , , , ,2, , , , , , , , , ,
3653.84, ,91, , , , , , , , , , , , , , ,
3654.4, , , , , , ,3, , , , , , , , , ,
3655.98, , , , , , , , , , , , , , ,52, ,
3656.06, , , , , , ,2, , , , , , , , , ,
3657.76, , , , , , ,3, , , , , , , , , ,
3658.44, , , , , , , , ,61, , , , , , , ,
3660.38, ,90, , , , , , , , , , , , , , ,
3661.06, , , , , , ,3, , , , , , , , , ,
3665, , , , , , , , , , , ,18, , , , ,
3666.26, ,91, , , , , , , , , , , , , , ,
3666.7, , , , ,9, , , , , , , , , , , ,
3667.26, , , , , , ,4, , , , , , , , , ,
3667.78,60, , , , , , , , , , , , , , , ,
3669.04, , , , , , ,4, , , , , , , , , ,
3669.56,59, , , , , , , , , , , , , , , ,
3669.62, , , , , , , , ,60, , , , , , , ,
3670.78, , , , , , ,4, , , , , , , , , ,
3671.12,60, , , , , , , , , , , , , , , ,
3672.56, , , , , , ,5, , , , , , , , , ,
3672.68,59, , , , , , , , , , , , , , , ,
3674.32,60, , , , , ,4, , ,1, , , , , ,1,
3675.32, ,90, , , , , , , , , , , , , , ,
3676.1,59, , , , , ,4, , , , , , , , , ,
3677.86,60, , , , , ,5, , , , , , , , , ,
3678.4, , , , , , , , , , , , , , ,51, ,
3678.9, ,91, , , , , , , , , , , , , , ,
3679.64,59, , , , , ,4, , , , , , , , , ,
3681.1, , , , , , , , ,59, , , , , , , ,
3681.38,60, , , , , ,5, , , , , , , , , ,
3683.16,59, , , , ,1,5, , , , , , , , , ,
3683.22, , , , , , , , , ,0, , , , , , ,
3684.92,60, , , , , ,5, , , , , , , , , ,
3686.1, , , , , , , , , , , ,17, , , , ,
3686.7,59, , , , , ,5, , , , , , , , , ,
3688.46,60, , , , , ,6, , , , , , , , , ,
3690.24,59, , , , , ,5, , , , , , , , , ,
3690.56, , , , , ,0, , , , , , , , , , ,
3691.86, , , , , , , , , , , ,18, , , , ,
3692,60, , , , , ,6, , , , , , , , , ,
3692.08, , , , , , , , , , , , , , , ,0,
3692.78, , , , , , , , ,58, , , , , , , ,
3693.78,59, , , , , ,6, , , , , , , , , ,
3695.52,60, , , , , ,6, , , , , , , , , ,
3695.76, , , , , ,1, , , , , , , , , , ,
3697.3,59, , , , , ,6, , , , , , , , , ,
3697.4, , , , , ,0, , , , , , , , , , ,
3699.06,60, , , , , ,7, , , , , , , , , ,
3700.44, , , , ,8, , , , , , , , , , , ,
3700.84,59, , , , , ,6,1, , , , ,1, , , ,
3701.22, , , , , , , , , , , , , , ,50, ,
3702.6,60, , , , , ,6, , , , , , , , , ,
3704.34, , , , , , ,7, , , , , , , , , ,
3704.76, , , , , , , , ,57, , , , , , , ,
3706.1, , , , , , ,6, , , , , , , , , ,
3707, , , , , , , , , , , ,17, , , , ,
3707.52, , , , , , , , , , , , ,0, , , ,
3707.84, , , , , ,1,7, , , , , , , , , ,
3709.6, , , , , , ,7, , ,1, , , , , , ,
3710.38, , , , , , , , , , , , , , , ,1,
3711.4, , , , , , ,8, , , , , , , , , ,
3712.04, , , , , , , , , , , ,18, , , , ,
3713.1, , , , , , ,7, , , , , , , , , ,
3714.86, , , , , , ,8, , , , , , , , , ,
3714.94, , , , , ,0, , , , , , , , , , ,
3716.6, , , , , , ,8, , , , , , , , , ,
3716.72, , , , , ,1, , , , , , , , , , ,
3716.88, , , , , , , , ,56, , , , , , , ,
